Date Collected,Date Sent,Duration (seconds),User,Latitude,Longitude,Ubicación,Municipio,Sección Electoral,Manzana,"Buenas tardes vengo de parte de CABILDO Agencia de Consultoría a realizar una consulta popular. Estamos haciendo una investigación cuyo objetivo es conocer las opiniones de la población. Necesitamos hablar unos minutos con una persona que tenga 18 años o más para antes del próximo 1 de julio, que viva aquí, que esté en este momento y que tenga su credencial de elector de este municipio. ¿Hay alguna persona que cumpla con estos requisitos?","Usted es una de las personas que hemos elegido para este estudio, ¿me permitiría unos minutos para hacerle algunas preguntas? La entrevista es anónima y la información que nos proporcione es estrictamente confidencial y solo se utilizará con fines estadísticos. No necesito saber su nombre u otros datos que lo identifiquen, solo sus respuestas sinceras. Si prefiere no responder alguna pregunta, dígame y pasamos a la siguiente.",Género,¿Cuántos años cumplidos tiene usted?,"En las pasadas elecciones de 2015, ¿usted asistió a votar o no asistió a votar?",¿Usted conoce o no conoce la fecha de las próximas elecciones?,¿Me puede decir por favor la fecha de las próximas elecciones? (respuesta espontánea),El próximo 1º de julio de este año habrá elecciones. ¿Usted planea ir a votar o no planea ir a votar en las próximas elecciones?,"En una escala del 1 al 10, donde 1 es muy probable que NO salga a votar el próximo 1º de julio y 10 es muy probable que SÍ salga a votar el próximo 1º de julio, ¿qué tan probable es que salga o no salga a votar el próximo 1º de julio?","¿Ha oído hablar o no ha oído hablar de Manuel Ignacio ""Maloro"" Acosta?","¿Diría que su opinión acerca de Manuel Ignacio ""Maloro"" Acosta es muy buena, buena, mala o muy mala?","¿Ha oído hablar o no ha oído hablar de Antonio ""Toño"" Astiazarán?","¿Diría que su opinión acerca de Antonio ""Toño"" Astiazarán es muy buena, buena, mala o muy mala?",¿Ha oído hablar o no ha oído hablar de Sylvana Beltrones?,"¿Diría que su opinión acerca de Sylvana Beltrones es muy buena, buena, mala o muy mala?",¿Ha oído hablar o no ha oído hablar de Lily Téllez?,"¿Diría que su opinión acerca de Lily Téllez es muy buena, buena, mala o muy mala?",¿Ha oído hablar o no ha oído hablar de Leticia Cuesta?,"¿Diría que su opinión acerca de Leticia Cuesta es muy buena, buena, mala o muy mala?",¿Ha oído hablar o no ha oído hablar de Alfonso Durazo?,"¿Diría que su opinión acerca de Alfonso Durazo es muy buena, buena, mala o muy mala?","Si hoy fuera la elección para SENADORES POR SONORA y los candidatos fueran los siguientes, ¿por cuál de ellos votaría?","Si hoy fuera la elección para SENADORES POR SONORA y no pudiera votar por los candidatos que me acaba de mencionar, ¿por cuál de los siguientes candidatos votaría?","Si hoy fuera la elección para SENADORES POR SONORA y no pudiera votar por los candidatos que me acaba de mencionar, ¿por cuál de los siguientes candidatos votaría?","Si hoy fuera la elección para SENADORES POR SONORA y no pudiera votar por los candidatos que me acaba de mencionar, ¿por cuál de los siguientes candidatos votaría?",¿Por cuál de los siguientes candidatos NUNCA votaría para SENADORES POR SONORA?,"Si hoy fuera la elección para SENADORES POR SONORA, ¿por cuál de las siguientes coaliciones votaría usted?","Sylvana Beltrones y Manuel Ignacio ""Maloro"" Acosta (PRI – Verde – Nueva Alianza) Ingrese el número",Antonio “Toño” Astiazarán y Leticia Cuesta (PAN – PRD – Movimiento Ciudadano) Ingrese el número,Lily Téllez y Alfonso Durazo (MORENA – PT – Encuentro Social),"Si hoy fuera la elección para SENADORES POR SONORA y los candidatos fueran los siguientes, ¿quién cree que ganaría?","Si hoy fuera la elección para DIPUTADOS FEDERALES del CONGRESO DE LA UNIÓN, ¿por cuál partido votaría usted?","Si hoy fuera la elección para DIPUTADOS LOCALES del CONGRESO DEL ESTADO DE SONORA, ¿por cuál partido votaría usted?",[ENCUESTADOR] ¿El levantamiento de esta encuesta es en el municipio de Hermosillo?,¿Ha oído hablar o no ha oído hablar de Ernesto “El Pato” de Lucas?,"¿Diría que su opinión acerca de Ernesto “El Pato” de Lucas es muy buena, buena, mala o muy mala?",¿Ha oído hablar o no ha oído hablar de Carlos “Charly” León?,"¿Diría que su opinión acerca de Carlos “Charly” León es muy buena, buena, mala o muy mala?",¿Ha oído hablar o no ha oído hablar de Célida López?,"¿Diría que su opinión acerca de Célida López es muy buena, buena, mala o muy mala?",¿Ha oído hablar o no ha oído hablar de José Guadalupe Curiel?,"¿Diría que su opinión acerca de José Guadalupe Curiel es muy buena, buena, mala o muy mala?",¿Ha oído hablar o no ha oído hablar de Norberto Barraza?,"¿Diría que su opinión acerca de Norberto Barraza es muy buena, buena, mala o muy mala?",¿Ha oído hablar o no ha oído hablar de Myrna Rea?,"¿Diría que su opinión acerca de Myrna Rea es muy buena, buena, mala o muy mala?","Si hoy fuera la elección para PRESIDENTE MUNICIPAL DE HERMOSILLO, ¿por cuál de los siguientes partidos o coaliciones votaría usted?","Si hoy fuera la elección para PRESIDENTE MUNICIPAL DE HERMOSILLO y los candidatos fueran los siguientes, ¿por cuál de ellos votaría?",¿Por cuál de los siguientes candidatos NUNCA votaría para PRESIDENTE MUNICIPAL DE HERMOSILLO?,"Si hoy fuera la elección para PRESIDENTE MUNICIPAL DE HERMOSILLO y los candidatos fueran los siguientes, ¿quién cree que ganaría?","Si hoy fuera la elección para PRESIDENTE DE LA REPÚBLICA y los candidatos fueran los siguientes, ¿por cuál de ellos votaría?","En general, ¿por cuál de los siguientes partidos NUNCA votaría usted?","¿Usted, por lo general, se considera del PRI, del PAN, del PRD, del Verde, del PT, de Movimiento Ciudadano, de Nueva Alianza, de MORENA, de Encuentro Social, del Movimiento Alternativo Sonorense, de otro o de ningún partido político?","A la hora de votar, ¿usted se fija más en el partido o en el candidato?","A la hora de votar, ¿usted considera que vota más con la cabeza o con el corazón?",¿Cuál piensa que será el principal factor que lo ayudará a decidir su voto?,¿Ha oído hablar o no ha oído hablar del Instituto Nacional Electoral?,"¿Diría que su opinión acerca del Instituto Nacional Electoral es muy buena, buena, mala o muy mala?",¿Ha oído hablar o no ha oído hablar del Instituto Estatal Electoral y de Participación Ciudadana de Sonora?,"¿Diría que su opinión acerca del Instituto Estatal Electoral y de Participación Ciudadana de Sonora es muy buena, buena, mala o muy mala?","¿Usted vio o no vio el Primer Debate Presidencial que se llevó a cabo el pasado domingo, 22 de abril, entre los candidatos a la Presidencia de la República?","En su opinión, ¿quién ganó el Primer Debate Presidencial entre los candidatos a la Presidencia de la República?","En el Primer Debate Presidencial, el candidato independiente Jaime Rodríguez “El Bronco” propuso que “al que robe hay que mocharle la mano” como sanción a los delincuentes. ¿Usted está a favor o en contra de que se les corte la mano a los delincuentes?","¿Cuál es el total de cuartos, piezas o habitaciones con las que cuenta su hogar? Por favor no incluya baños, medios baños, pasillos, patios y zotehuelas.",¿Cuántos baños con regadera y W.C. (excusado) hay para uso exclusivo de los integrantes de su hogar?,¿En su hogar cuenta con regadera funcionando en alguno de los baños?,"¿Contando todos los focos que utiliza para iluminar su hogar, incluyendo los de techos, paredes y lámparas de buró o piso, dígame, ¿cuántos focos tiene su vivienda?","¿El piso de su hogar es predominantemente de tierra, de cemento o de algún otro tipo de acabado?","¿Cuántos automóviles, excluyendo taxis, tienen en su hogar?",¿En este hogar cuentan con estufa de gas o eléctrica?,"Pensando en la persona que aporta la mayor parte del ingreso en tu hogar, ¿cuál fue el último año de estudios que completó?",¿Y usted cuál fue el último año de estudios que completó?,"Entre todas las personas que viven con usted, ¿aproximadamente cuánto ganan al mes?",Colonia,¿Cuál es la estación de radio que más escucha?,"Después de la estación de radio que me mencionó, ¿Cuál es la segunda estacion de radio que más escucha?"
2018-05-08 13:03:18 -0600,2018-05-08 15:04:00 -0600,751,Sonora14,29.0111,-110.934057,"29,011633,-110,933869",Hermosillo,582,11,Yes,Si acepta entrevista,Female,18 al 1 de julio a 24 años,No asistió,No,,No sabe (NO MENCIONAR),,No,,No,,No,,No,,No,,No,,"Antonio ""Toño"" Astiazaran y Leticia Cuesta (PAN – PRD – Movimiento Ciudadano)",,,"Sylvana Beltrones y Manuel Ignacio ""Maloro"" Acosta (PRI – Verde – Nueva Alianza)","Antonio ""Toño"" Astiazaran y Leticia Cuesta (PAN – PRD – Movimiento Ciudadano)",PAN – PRD – Movimiento Ciudadano,9,1,No sabe (NO MENCIONAR),"Antonio ""Toño"" Astiazaran y Leticia Cuesta (PAN – PRD – Movimiento Ciudadano)",Partido Revolucionario Institucional (PRI),Partido Revolucionario Institucional (PRI),Yes,No,,No,,No,,No,,No,,No,,No sabe (NO MENCIONAR),Célida López (MORENA – PT – Encuentro Social),Carlos “Charly” León (Movimiento Ciudadano),Ernesto “El Pato” de Lucas (PRI – Verde – Nueva Alianza),"Jaime Rodríguez Calderon ""El Bronco"" (INDEPENDIENTE)",Movimiento de Regeneración Nacional (MORENA),Encuentro Social,Partido,Cabeza,Lo que digan o hagan los candidatos en las campañas,No,,No,Buena,No vio,,No sabe (NO MENCIONAR),3,2,Si cuenta,6-10,Tierra o cemento,1,Sí tiene,Sin estudios,Secundaria incompleta,"De 1,914 a 5,739 pesos mensuales (más de 1 hasta 3 salarios mínimos)",Nuevo Hermosillo,Np,Np
2018-05-08 13:02:42 -0600,2018-05-08 13:02:44 -0600,418,Sonora01,29.154911,-111.01885,"29.154960,-111.019003",Hermosillo,1337,589,Yes,Si acepta entrevista,Male,25 a 29 años,No asistió,Yes,julio,Sí,8,Yes,Buena,Yes,Buena,Yes,Mala,No,,No,,No,,"Sylvana Beltrones y Manuel Ignacio ""Maloro"" Acosta (PRI – Verde – Nueva Alianza)",Lily Téllez y Alfonso Durazo (MORENA – PT – Encuentro Social),,,No contesta (NO MENCIONAR),PRI – Verde – Nueva Alianza,5,0,5,"Sylvana Beltrones y Manuel Ignacio ""Maloro"" Acosta (PRI – Verde – Nueva Alianza)",Partido Revolucionario Institucional (PRI),Partido Revolucionario Institucional (PRI),Yes,Yes,Buena,No,,No,,No,,No,,No,,PRI – Verde – Nueva Alianza,Ernesto “El Pato” de Lucas (PRI – Verde – Nueva Alianza),No sabe (NO MENCIONAR),Ernesto “El Pato” de Lucas (PRI – Verde – Nueva Alianza),José Antonio Meade (PRI – Verde – Nueva Alianza),No sabe (NO MENCIONAR),Ninguno,Candidato,Cabeza,Lo que digan o hagan los candidatos en las campañas,Yes,Mala,Yes,No lo conozco lo suficiente / No sabe (NO MENCIONAR),No vio,,En contra,3,1,Si cuenta,0-5,Otro tipo de material o acabado,0,Sí tiene,Bachillerato incompleto,Bachillerato incompleto,"De 5,740 a 9,566 pesos mensuales (más de 3 hasta 5 salarios mínimos)",Pueblitos Seccion Alamos,90.7,96.3
2018-05-08 13:02:02 -0600,2018-05-08 13:13:52 -0600,492,Sonora13,29.179655,-110.884528,"29,261020,-110,886256",Hermosillo,586,8,Yes,Si acepta entrevista,Male,40 a 44 años,Sí asistió,Yes,1 de julio,Sí,8,Yes,Buena,Yes,Buena,Yes,Buena,No,,No,,No,,"Sylvana Beltrones y Manuel Ignacio ""Maloro"" Acosta (PRI – Verde – Nueva Alianza)",Lily Téllez y Alfonso Durazo (MORENA – PT – Encuentro Social),,,Ninguno (NO MENCIONAR),PAN – PRD – Movimiento Ciudadano,4,2,4,"Sylvana Beltrones y Manuel Ignacio ""Maloro"" Acosta (PRI – Verde – Nueva Alianza)",Partido Revolucionario Institucional (PRI),Partido Verde Ecologista de México (PVEM),Yes,Yes,Buena,Yes,Buena,No,,No,,No,,No,,MORENA – PT – Encuentro Social,No contesta (NO MENCIONAR),Célida López (MORENA – PT – Encuentro Social),No contesta (NO MENCIONAR),No sabe (NO MENCIONAR),Partido del Trabajo (PT),PRD,Partido,Corazón,Lo que digan las encuestas sobre quién va en primer y segundo lugar,Yes,Buena,Yes,Buena,No vio,,En contra,2,1,Si cuenta,6-10,Tierra o cemento,1,Sí tiene,Secundaria completa,Secundaria completa,"De 5,740 a 9,566 pesos mensuales (más de 3 hasta 5 salarios mínimos)",Zamora,Ninguna,Ninguna
2018-05-08 13:00:45 -0600,2018-05-08 13:00:47 -0600,422,Sonora06,31.905779,-112.910072,"31,906217,-112,909478",Plutarco Elias Calles,1324,86,Yes,Si acepta entrevista,Female,25 a 29 años,Sí asistió,Yes,1 de julio,Sí,5,No,,No,,Yes,No lo conozco lo suficiente / No sabe (NO MENCIONAR),No,,No,,No,,"Sylvana Beltrones y Manuel Ignacio ""Maloro"" Acosta (PRI – Verde – Nueva Alianza)",Ninguno (NO MENCIONAR),,,No sabe (NO MENCIONAR),PRI – Verde – Nueva Alianza,10,0,0,"Sylvana Beltrones y Manuel Ignacio ""Maloro"" Acosta (PRI – Verde – Nueva Alianza)",Partido Revolucionario Institucional (PRI),Partido Revolucionario Institucional (PRI),No,,,,,,,,,,,,,,,,,Andrés Manuel López Obrador (MORENA – PT – Encuentro Social),Partido Acción Nacional (PAN),PRI,Candidato,Cabeza,Investigación propia,Yes,Buena,Yes,Buena,Sí vio,Andrés Manuel López Obrador (MORENA – PT – Encuentro Social),En contra,4,1,Si cuenta,6-10,Otro tipo de material o acabado,1,Sí tiene,Bachillerato completo,Bachillerato completo,"De 1,914 a 5,739 pesos mensuales (más de 1 hasta 3 salarios mínimos)",Ejido Morelia,La Comadre Del Desierto,Ninguna
2018-05-08 12:54:40 -0600,2018-05-08 14:58:21 -0600,458,Sonora10,29.14844,-111.015802,"29.146673,-111.015023",Hermosillo,1341,374,Yes,Si acepta entrevista,Male,45 a 49 años,Sí asistió,No,,Sí,10,Yes,No lo conozco lo suficiente / No sabe (NO MENCIONAR),No,,Yes,No lo conozco lo suficiente / No sabe (NO MENCIONAR),Yes,Buena,No,,Yes,Buena,Lily Téllez y Alfonso Durazo (MORENA – PT – Encuentro Social),,Ninguno (NO MENCIONAR),,"Antonio ""Toño"" Astiazaran y Leticia Cuesta (PAN – PRD – Movimiento Ciudadano)",MORENA – PT – Encuentro Social,0,0,10,Lily Téllez y Alfonso Durazo (MORENA – PT – Encuentro Social),Movimiento de Regeneración Nacional (MORENA),Movimiento de Regeneración Nacional (MORENA),Yes,Yes,Buena,No,,Yes,Buena,No,,No,,No,,MORENA – PT – Encuentro Social,Célida López (MORENA – PT – Encuentro Social),Myrna Rea (PAN – PRD),Célida López (MORENA – PT – Encuentro Social),Andrés Manuel López Obrador (MORENA – PT – Encuentro Social),Partido Acción Nacional (PAN),MORENA,Ambos (NO MENCIONAR),Cabeza,Lo que digan o hagan los candidatos en las campañas,Yes,Buena,Yes,Buena,Sí vio,Andrés Manuel López Obrador (MORENA – PT – Encuentro Social),En contra,3,1,Si cuenta,0-5,Tierra o cemento,1,Sí tiene,Bachillerato completo,Bachillerato completo,"De 5,740 a 9,566 pesos mensuales (más de 3 hasta 5 salarios mínimos)",Fracc.villas Del Real,La Caliente,Ninguna
2018-05-08 12:53:41 -0600,2018-05-08 12:53:45 -0600,311,Sonora06,31.90609,-112.910047,"31,905805,-112,910090",Plutarco Elias Calles,1324,86,Yes,Si acepta entrevista,Female,60 a 64 años,Sí asistió,Yes,1 de julio,Sí,10,No,,No,,No,,No,,No,,No,,Ninguno (NO MENCIONAR),,,,No sabe (NO MENCIONAR),No sabe (NO MENCIONAR),0,0,10,No sabe (NO MENCIONAR),Partido Revolucionario Institucional (PRI),Partido Revolucionario Institucional (PRI),No,,,,,,,,,,,,,,,,,Andrés Manuel López Obrador (MORENA – PT – Encuentro Social),Partido de la Revolución Democrática (PRD),Ninguno,Partido,Corazón,Lo que digan o hagan los candidatos en las campañas,Yes,Buena,No,No contesta (NO MENCIONAR),No vio,,En contra,5,1,No cuenta,6-10,Otro tipo de material o acabado,1,Sí tiene,Bachillerato incompleto,Bachillerato incompleto,"De 5,740 a 9,566 pesos mensuales (más de 3 hasta 5 salarios mínimos)",Ejido Morelia,La Comadre Del Desierto,Ninguna
2018-05-08 12:50:20 -0600,2018-05-08 14:51:03 -0600,533,Sonora14,29.019748,-110.930702,"29,011452,-110,934097",Hermosillo,585,4,Yes,Si acepta entrevista,Male,18 al 1 de julio a 24 años,No tenía edad para votar,No,,Sí,8,No,,No,,Yes,No contesta (NO MENCIONAR),No,,No,,Yes,Buena,"Antonio ""Toño"" Astiazaran y Leticia Cuesta (PAN – PRD – Movimiento Ciudadano)",,,"Sylvana Beltrones y Manuel Ignacio ""Maloro"" Acosta (PRI – Verde – Nueva Alianza)","Sylvana Beltrones y Manuel Ignacio ""Maloro"" Acosta (PRI – Verde – Nueva Alianza)",PAN – PRD – Movimiento Ciudadano,0,10,0,"Sylvana Beltrones y Manuel Ignacio ""Maloro"" Acosta (PRI – Verde – Nueva Alianza)",Partido Acción Nacional (PAN),Partido Acción Nacional (PAN),Yes,No,,No,,No,,No,,No,,No,,PAN – PRD,Myrna Rea (PAN – PRD),Myrna Rea (PAN – PRD),Myrna Rea (PAN – PRD),Ricardo Anaya (PAN – PRD – Movimiento Ciudadano),Partido de la Revolución Democrática (PRD),PAN,Ambos (NO MENCIONAR),Cabeza,Lo que digan o hagan los candidatos en las campañas,No,,No,Buena,No vio,,A favor,3,1,Si cuenta,6-10,Tierra o cemento,1,Sí tiene,Bachillerato completo,Bachillerato incompleto,"De 5,740 a 9,566 pesos mensuales (más de 3 hasta 5 salarios mínimos)",Nuevo Hermosillo,90.7,Np
2018-05-08 12:48:22 -0600,2018-05-08 12:48:25 -0600,394,Sonora06,31.905872,-112.91085,"31,906020,-112,910028",Plutarco Elias Calles,1324,86,Yes,Si acepta entrevista,Male,40 a 44 años,No asistió,No,,No,,No,,No,,No,,No,,No,,No,,No sabe (NO MENCIONAR),,,,No sabe (NO MENCIONAR),Ninguno (NO MENCIONAR),No sabe (NO MENCIONAR),No sabe (NO MENCIONAR),No sabe (NO MENCIONAR),No sabe (NO MENCIONAR),No sabe (NO MENCIONAR),No sabe (NO MENCIONAR),No,,,,,,,,,,,,,,,,,José Antonio Meade (PRI – Verde – Nueva Alianza),Movimiento de Regeneración Nacional (MORENA),Ninguno,Candidato,Cabeza,Investigación propia,No,,No,No contesta (NO MENCIONAR),No vio,,A favor,3,1,Si cuenta,0-5,Otro tipo de material o acabado,1,Sí tiene,Bachillerato incompleto,Bachillerato incompleto,"De 1,914 a 5,739 pesos mensuales (más de 1 hasta 3 salarios mínimos)",Ejido Morelia,Ninguna,Ninguna
2018-05-08 12:46:57 -0600,2018-05-08 14:58:21 -0600,1786,Sonora10,29.14865,-111.016007,"29.147307,-111.015925",Hermosillo,1341,377,Yes,Si acepta entrevista,Female,25 a 29 años,Sí asistió,Yes,1 de julio,Sí,9,Yes,Buena,No,,Yes,No lo conozco lo suficiente / No sabe (NO MENCIONAR),No,,No,,No,,"Sylvana Beltrones y Manuel Ignacio ""Maloro"" Acosta (PRI – Verde – Nueva Alianza)",Ninguno (NO MENCIONAR),,,"Antonio ""Toño"" Astiazaran y Leticia Cuesta (PAN – PRD – Movimiento Ciudadano)",PRI – Verde – Nueva Alianza,10,0,0,"Sylvana Beltrones y Manuel Ignacio ""Maloro"" Acosta (PRI – Verde – Nueva Alianza)",Partido Revolucionario Institucional (PRI),Partido Revolucionario Institucional (PRI),Yes,Yes,Muy buena,Yes,Buena,No,,No,,No,,No,,PRI – Verde – Nueva Alianza,Ernesto “El Pato” de Lucas (PRI – Verde – Nueva Alianza),Myrna Rea (PAN – PRD),Ernesto “El Pato” de Lucas (PRI – Verde – Nueva Alianza),"Jaime Rodríguez Calderon ""El Bronco"" (INDEPENDIENTE)",Partido de la Revolución Democrática (PRD),Ninguno,Candidato,Cabeza,Lo que digan o hagan los candidatos en las campañas,Yes,Buena,Yes,Buena,Sí vio,"Jaime Rodríguez Calderon ""El Bronco"" (INDEPENDIENTE)",A favor,3,1,Si cuenta,0-5,Otro tipo de material o acabado,0,Sí tiene,Bachillerato completo,Secundaria completa,"De 5,740 a 9,566 pesos mensuales (más de 3 hasta 5 salarios mínimos)",Fracc. Villas Del Real,La Caliente,Ninguna
2018-05-08 12:45:25 -0600,2018-05-08 12:45:27 -0600,455,Sonora01,29.154425,-111.019588,"29.154401,-111.019195",Hermosillo,1337,786,Yes,Si acepta entrevista,Male,30 a 34 años,Sí asistió,Yes,1 de julio,Sí,10,Yes,Mala,Yes,Mala,Yes,No lo conozco lo suficiente / No sabe (NO MENCIONAR),Yes,Buena,No,,No,,Lily Téllez y Alfonso Durazo (MORENA – PT – Encuentro Social),,Ninguno (NO MENCIONAR),,"Sylvana Beltrones y Manuel Ignacio ""Maloro"" Acosta (PRI – Verde – Nueva Alianza)",MORENA – PT – Encuentro Social,0,0,10,Lily Téllez y Alfonso Durazo (MORENA – PT – Encuentro Social),Movimiento de Regeneración Nacional (MORENA),Movimiento de Regeneración Nacional (MORENA),Yes,Yes,Mala,No,,No,,No,,No,,No,,MORENA – PT – Encuentro Social,Célida López (MORENA – PT – Encuentro Social),Ernesto “El Pato” de Lucas (PRI – Verde – Nueva Alianza),Célida López (MORENA – PT – Encuentro Social),Andrés Manuel López Obrador (MORENA – PT – Encuentro Social),No sabe (NO MENCIONAR),Ninguno,Ambos (NO MENCIONAR),Ambos (NO MENCIONAR),Lo que digan los medios de comunicación/analistas sobre el desempeño de los candidatos,Yes,Mala,Yes,Buena,Sí vio,Ninguno (NO MENCIONAR),En contra,3,1,Si cuenta,0-5,Otro tipo de material o acabado,1,Sí tiene,Bachillerato completo,Bachillerato completo,"De 9,567 a 13,392 pesos mensuales (más de 5 hasta 7 salarios mínimos)",Pueblitos Seccion Alamos,97.1,90.7
2018-05-08 12:41:30 -0600,2018-05-08 12:41:32 -0600,424,Sonora06,31.864124,-112.848161,"31,905853,-112,910887",Plutarco Elias Calles,1324,86,Yes,Si acepta entrevista,Male,45 a 49 años,No asistió,Yes,1 de julio,Sí,9,No,,No,,Yes,Muy buena,No,,No,,No,,"Sylvana Beltrones y Manuel Ignacio ""Maloro"" Acosta (PRI – Verde – Nueva Alianza)",Ninguno (NO MENCIONAR),,,"Antonio ""Toño"" Astiazaran y Leticia Cuesta (PAN – PRD – Movimiento Ciudadano)",PRI – Verde – Nueva Alianza,10,0,0,"Sylvana Beltrones y Manuel Ignacio ""Maloro"" Acosta (PRI – Verde – Nueva Alianza)",Partido Revolucionario Institucional (PRI),Partido Revolucionario Institucional (PRI),No,,,,,,,,,,,,,,,,,José Antonio Meade (PRI – Verde – Nueva Alianza),No sabe (NO MENCIONAR),PRI,Candidato,Cabeza,Las recomendaciones que escuche de familiares y amigos sobre por quién votar,Yes,Buena,No,No lo conozco lo suficiente / No sabe (NO MENCIONAR),No vio,,En contra,5,1,Si cuenta,6-10,Otro tipo de material o acabado,1,Sí tiene,Secundaria incompleta,Secundaria incompleta,"De 5,740 a 9,566 pesos mensuales (más de 3 hasta 5 salarios mínimos)",Ejido Morelia,La Perronona Del Desierto,Ninguna
2018-05-08 12:36:23 -0600,2018-05-08 12:36:25 -0600,409,Sonora01,29.154303,-111.019912,"29.154445,-111.019761",Hermosillo,1337,786,Yes,Si acepta entrevista,Female,25 a 29 años,No asistió,No,,No,,Yes,No lo conozco lo suficiente / No sabe (NO MENCIONAR),No,,No,,No,,No,,No,,Ninguno (NO MENCIONAR),,,,Ninguno (NO MENCIONAR),Ninguno (NO MENCIONAR),No contesta (NO MENCIONAR),No contesta (NO MENCIONAR),No contesta (NO MENCIONAR),No sabe (NO MENCIONAR),Ninguno (NO MENCIONAR),No contesta (NO MENCIONAR),Yes,No,,No,,No,,No,,No,,No,,Ninguno (NO MENCIONAR),Ninguno (NO MENCIONAR),Ninguno (NO MENCIONAR),Ninguno (NO MENCIONAR),Ninguno (NO MENCIONAR),Ninguno (NO MENCIONAR),Ninguno,No contesta (NO MENCIONAR),No contesta (NO MENCIONAR),No contesta (NO MENCIONAR),Yes,No lo conozco lo suficiente / No sabe (NO MENCIONAR),Yes,No lo conozco lo suficiente / No sabe (NO MENCIONAR),No vio,,A favor,3,1,Si cuenta,0-5,Otro tipo de material o acabado,1,Sí tiene,Bachillerato completo,Bachillerato completo,"De 9,567 a 13,392 pesos mensuales (más de 5 hasta 7 salarios mínimos)",Pueblitos,Ninguna,Ninguna
2018-05-08 12:28:20 -0600,2018-05-08 12:28:22 -0600,441,Sonora01,29.1543,-111.019948,"29.154267,-111.019953",Hermosillo,1337,787,Yes,Si acepta entrevista,Female,45 a 49 años,Sí asistió,Yes,1 de junio,Sí,10,Yes,Buena,Yes,Buena,Yes,No lo conozco lo suficiente / No sabe (NO MENCIONAR),No,,No,,No,,"Antonio ""Toño"" Astiazaran y Leticia Cuesta (PAN – PRD – Movimiento Ciudadano)",,,"Sylvana Beltrones y Manuel Ignacio ""Maloro"" Acosta (PRI – Verde – Nueva Alianza)",No sabe (NO MENCIONAR),PAN – PRD – Movimiento Ciudadano,5,5,0,"Antonio ""Toño"" Astiazaran y Leticia Cuesta (PAN – PRD – Movimiento Ciudadano)",Partido Acción Nacional (PAN),Partido Acción Nacional (PAN),Yes,Yes,Buena,No,,No,,No,,No,,No,,PRI – Verde – Nueva Alianza,Ernesto “El Pato” de Lucas (PRI – Verde – Nueva Alianza),No sabe (NO MENCIONAR),Myrna Rea (PAN – PRD),José Antonio Meade (PRI – Verde – Nueva Alianza),No sabe (NO MENCIONAR),Ninguno,Candidato,Cabeza,Lo que digan los medios de comunicación/analistas sobre el desempeño de los candidatos,Yes,Buena,Yes,Buena,Sí vio,José Antonio Meade (PRI – Verde – Nueva Alianza),A favor,3,1,Si cuenta,0-5,Tierra o cemento,0,Sí tiene,Bachillerato incompleto,Secundaria completa,"De 5,740 a 9,566 pesos mensuales (más de 3 hasta 5 salarios mínimos)",Pueblitos Seccion Alamos,90.7,96.3
2018-05-08 12:18:30 -0600,2018-05-08 12:18:32 -0600,369,Sonora01,29.154229,-111.020102,"29.154305,-111.020110",Hermosillo,1337,786,Yes,Si acepta entrevista,Female,60 a 64 años,Sí asistió,Yes,1 de julio,Sí,10,Yes,Buena,No,,No,,No,,No,,No,,"Sylvana Beltrones y Manuel Ignacio ""Maloro"" Acosta (PRI – Verde – Nueva Alianza)",No sabe (NO MENCIONAR),,,No sabe (NO MENCIONAR),PRI – Verde – Nueva Alianza,0,10,0,"Sylvana Beltrones y Manuel Ignacio ""Maloro"" Acosta (PRI – Verde – Nueva Alianza)",Partido Revolucionario Institucional (PRI),Partido Revolucionario Institucional (PRI),Yes,Yes,Buena,No,,No,,No,,No,,No,,PAN – PRD,Myrna Rea (PAN – PRD),No sabe (NO MENCIONAR),Myrna Rea (PAN – PRD),Ricardo Anaya (PAN – PRD – Movimiento Ciudadano),Partido Acción Nacional (PAN),Ninguno,Candidato,Cabeza,No sabe (NO MENCIONAR),Yes,Mala,Yes,Mala,Sí vio,Ricardo Anaya (PAN – PRD – Movimiento Ciudadano),En contra,3,1,Si cuenta,0-5,Otro tipo de material o acabado,1,Sí tiene,Secundaria completa,Secundaria completa,"De 5,740 a 9,566 pesos mensuales (más de 3 hasta 5 salarios mínimos)",Pueblitos Seccion Alamos,Ninguna,Ninguna
